X_id,id,g_pnt_2,geo_shp,fenomen,taxonom,r_p_v_e,intnsdd,descrpc,fuente,cvegeo,alcaldi,entidad,area_m2,perim_m,perd_rt,intens_n,intns_nm,int2
33,457,"19.3234180106,-99.2687540555","{""type"": ""Polygon"", ""coordinates"": [[[-99.2684489697771, 19.31962470250848], [-99.26864040711699, 19.31955000397621], [-99.26908186063109, 19.319411969044204], [-99.26920304629583, 19.31936884265931], [-99.26933595310372, 19.319329064765984], [-99.269739",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000011735,lvaro Obregn,Ciudad de Mxico,729596.029111,5029.81464924,5 aos,% de area inundable,0 a 25,1
34,424,"19.3102870556,-99.2114818253","{""type"": ""Polygon"", ""coordinates"": [[[-99.21837158836959, 19.311611222969894], [-99.21835228291802, 19.311650056138483], [-99.21839105695206, 19.31187422002344], [-99.21836369286773, 19.311952446886465], [-99.21830617179302, 19.312029748961592], [-99.217",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000011307,lvaro Obregn,Ciudad de Mxico,1064286.7165,5084.24027649,5 aos,% de area inundable,0 a 25,1
35,459,"19.3388499766,-99.2054645547","{""type"": ""Polygon"", ""coordinates"": [[[-99.20838779175467, 19.337851311445746], [-99.20885046927047, 19.337631928107047], [-99.2094642810068, 19.337340881955413], [-99.20974969555975, 19.337143674739536], [-99.21002038883573, 19.336911162406807], [-99.210",Hidrometeorolgicos,Inundaciones,Peligro,Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000011222,lvaro Obregn,Ciudad de Mxico,276896.928652,3678.81771345,5 aos,% de area inundable,26 a 49,2
36,476,"19.3693546825,-99.2347910223","{""type"": ""Polygon"", ""coordinates"": [[[-99.23765012438007, 19.367273124420795], [-99.23764526262107, 19.367370973466148], [-99.23755089496875, 19.36755451555526], [-99.23754046726862, 19.367647840707345], [-99.23756491393368, 19.36780203138202], [-99.2376",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090100001053A,lvaro Obregn,Ciudad de Mxico,195935.131483,2234.03178311,5 aos,% de area inundable,0 a 25,1
37,470,"19.3087961289,-99.0503156629","{""type"": ""Polygon"", ""coordinates"": [[[-99.05500325305836, 19.30272331322491], [-99.05603833687184, 19.30306778894836], [-99.05385715005087, 19.305759091596627], [-99.0536232713874, 19.306049486295752], [-99.05351337815753, 19.306183287461106], [-99.05309",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901100011357,Tlhuac,Ciudad de Mxico,441545.066973,4237.63848223,5 aos,% de area inundable,100,5
39,469,"19.2960286894,-99.048426388","{""type"": ""Polygon"", ""coordinates"": [[[-99.04851725380281, 19.30017791698391], [-99.04625641787061, 19.299941132459463], [-99.04665358114624, 19.299457286436063], [-99.04675071305357, 19.29933388402484], [-99.04714459654497, 19.29883346651161], [-99.04731",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901100010096,Tlhuac,Ciudad de Mxico,287953.750576,2756.6266714,5 aos,% de area inundable,100,5
40,468,"19.3058003122,-99.0501391121","{""type"": ""Polygon"", ""coordinates"": [[[-99.05228402954423, 19.301553225578182], [-99.05284014428598, 19.301807386243905], [-99.05352309359793, 19.302114400508394], [-99.05355969682576, 19.302129379723258], [-99.05380362749257, 19.30223772874497], [-99.054",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901100011361,Tlhuac,Ciudad de Mxico,222300.563026,2559.14103265,5 aos,% de area inundable,100,5
41,547,"19.2443720833,-99.0099951187","{""type"": ""Polygon"", ""coordinates"": [[[-99.00531662497704, 19.247813600309662], [-99.00636447935271, 19.246232680067468], [-99.00755208067092, 19.243965698032355], [-99.0076040402405, 19.243929378131902], [-99.00775804434305, 19.243648970094064], [-99.007",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901100011499,Tlhuac,Ciudad de Mxico,675415.392076,4357.62754556,5 aos,% de area inundable,0 a 25,1
42,675,"19.3795626346,-99.0847729499","{""type"": ""Polygon"", ""coordinates"": [[[-99.08005957309001, 19.372309974199126], [-99.08032139629833, 19.371572873616405], [-99.08063541015562, 19.371737569484782], [-99.08080631476759, 19.371802374612326], [-99.08116948625499, 19.37187811894664], [-99.081",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700012403,Iztapalapa,Ciudad de Mxico,981506.159824,5933.16449313,5 aos,% de area inundable,100,5
43,676,"19.3784260662,-99.0988264298","{""type"": ""Polygon"", ""coordinates"": [[[-99.10036586345605, 19.376892261939542], [-99.10168717105766, 19.377046212573372], [-99.1016514073003, 19.37729135876026], [-99.10163354175764, 19.37741396979866], [-99.10158179503168, 19.377769062722262], [-99.10157",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700012456,Iztapalapa,Ciudad de Mxico,199916.628301,1820.73765309,5 aos,% de area inundable,100,5
77,2180,"19.4634982886,-99.0891434866","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.08994096061805, 19.461581412440015], [-99.09036439327231, 19.461723621703698], [-99.09087903799926, 19.461896432740282], [-99.09046017686394, 19.463044669048426], [-99.09097347042055, 19.463219519809055], [",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900500012150,Gustavo A. Madero,Ciudad de Mxico,215870.323671,1973.89582616,5 aos,% de area inundable,100,5
44,666,"19.3665871269,-99.1206775705","{""type"": ""Polygon"", ""coordinates"": [[[-99.11895237635723, 19.367667249050605], [-99.11939262745223, 19.365765994054936], [-99.11981297796788, 19.363888784509143], [-99.11937200989667, 19.36383730447265], [-99.11898564675624, 19.36380171716254], [-99.1185",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700010676,Iztapalapa,Ciudad de Mxico,233348.741023,2534.6177032,5 aos,% de area inundable,100,5
45,600,"19.3630045343,-99.2451131655","{""type"": ""Polygon"", ""coordinates"": [[[-99.24315550731191, 19.36168138592346], [-99.24342694149621, 19.360888687418285], [-99.2436923140021, 19.361220969048286], [-99.24379601801652, 19.36131669389277], [-99.24399606357939, 19.36150134825175], [-99.244110",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000012095,lvaro Obregn,Ciudad de Mxico,235262.804236,2972.11717624,5 aos,% de area inundable,0 a 25,1
46,715,"19.3621973948,-99.0944014167","{""type"": ""Polygon"", ""coordinates"": [[[-99.09525580860318, 19.35853017645578], [-99.09463807035257, 19.358923423286058], [-99.09457470223124, 19.35896650144555], [-99.09383759696306, 19.359594958818338], [-99.09365347520142, 19.359860519383066], [-99.0936",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700010746,Iztapalapa,Ciudad de Mxico,420708.472102,4868.60210949,5 aos,% de area inundable,100,5
47,709,"19.3398864599,-99.0376280486","{""type"": ""Polygon"", ""coordinates"": [[[-99.0402183749637, 19.339872722022864], [-99.04016367271313, 19.339986399824152], [-99.04006127925592, 19.340698175395165], [-99.03984364437544, 19.342236048160068], [-99.03971266835337, 19.343350200727695], [-99.039",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700011763,Iztapalapa,Ciudad de Mxico,445195.548899,2929.40655647,5 aos,% de area inundable,100,5
48,720,"19.401021698,-99.1101603403","{""type"": ""Polygon"", ""coordinates"": [[[-99.10648511397821, 19.39991073562492], [-99.1062837454958, 19.399368957401457], [-99.10613985092576, 19.39899350197245], [-99.10605188981198, 19.39891962175599], [-99.10562162901306, 19.39771377904823], [-99.1054697",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900600010293,Iztacalco,Ciudad de Mxico,530003.010641,3001.57261167,5 aos,% de area inundable,100,5
49,698,"19.3527839398,-98.9918613606","{""type"": ""Polygon"", ""coordinates"": [[[-98.98962504274583, 19.353706725055677], [-98.98973431348386, 19.353024259084968], [-98.98988874924866, 19.352249120744013], [-98.99041107922916, 19.352329262191116], [-98.99064219098796, 19.351117403194056], [-98.99",Hidrometeorolgicos,Inundaciones,Peligro,Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700012649,Iztapalapa,Ciudad de Mxico,192325.004557,2221.1377164,5 aos,% de area inundable,26 a 49,2
87,2340,"19.4169283778,-99.224392297","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.22981660371701, 19.414061389921], [-99.2305110647354, 19.414159205349357], [-99.23030786814186, 19.41482769905904], [-99.23016147567833, 19.41533303202311], [-99.22994979004852, 19.41592340824583], [-99.229",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901600010923,Miguel Hidalgo,Ciudad de Mxico,691897.746795,3964.00802372,5 aos,% de area inundable,0 a 25,1
50,818,"19.3578313171,-99.2327204323","{""type"": ""Polygon"", ""coordinates"": [[[-99.23179526150238, 19.357767877799596], [-99.23185383702533, 19.357333055745357], [-99.23189406165929, 19.357182825309813], [-99.2319013636903, 19.35706224248203], [-99.23171994633985, 19.356898270810955], [-99.2317",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000010898,lvaro Obregn,Ciudad de Mxico,125642.367265,1952.0205434,5 aos,% de area inundable,0 a 25,1
51,897,"19.3459138349,-99.0530517273","{""type"": ""Polygon"", ""coordinates"": [[[-99.0540796504459, 19.34495425488879], [-99.05407536464735, 19.344978396970927], [-99.0538359398624, 19.344915095666767], [-99.05368705613363, 19.344872580721603], [-99.05366715522146, 19.344891510520615], [-99.05354",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700011299,Iztapalapa,Ciudad de Mxico,207040.95251,3361.72561012,5 aos,% de area inundable,100,5
52,895,"19.3288934357,-99.0344088057","{""type"": ""Polygon"", ""coordinates"": [[[-99.03638790093943, 19.325991634407398], [-99.03613900479769, 19.32669992000838], [-99.03626258565015, 19.32698570959439], [-99.03631355575315, 19.327440313707164], [-99.03619189153949, 19.327814027235224], [-99.0360",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700013219,Iztapalapa,Ciudad de Mxico,243214.822681,2584.18299234,5 aos,% de area inundable,0 a 25,1
53,873,"19.3729802311,-99.0505472994","{""type"": ""Polygon"", ""coordinates"": [[[-99.0517741141531, 19.37237589630673], [-99.05239311316168, 19.373918934086696], [-99.05050426966072, 19.373440917120305], [-99.04924933250541, 19.37310785604569], [-99.0483597419728, 19.37287632720341], [-99.0483678",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700014645,Iztapalapa,Ciudad de Mxico,39396.482789,1034.04362674,5 aos,% de area inundable,100,5
54,983,"19.3319462363,-98.9938718025","{""type"": ""Polygon"", ""coordinates"": [[[-98.99099840197516, 19.33831385701147], [-98.99108336600659, 19.337881156653363], [-98.99114967399623, 19.337604050771166], [-98.99120592674953, 19.337311665307343], [-98.99118568536043, 19.337217758534265], [-98.991",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700015323,Iztapalapa,Ciudad de Mxico,497499.947215,4130.51100537,5 aos,% de area inundable,0 a 25,1
55,960,"19.3362888359,-98.9965108183","{""type"": ""Polygon"", ""coordinates"": [[[-98.99809364427837, 19.334930507417642], [-98.99788365884382, 19.334906280518247], [-98.99776539388635, 19.335753913366062], [-98.99775345110845, 19.336101589140977], [-98.99773313750566, 19.33644336526779], [-98.997",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700014876,Iztapalapa,Ciudad de Mxico,171557.797028,2325.92046099,5 aos,% de area inundable,0 a 25,1
